details_name,Cube Name
Raiders' Spoils,1
Raid Bombardment,1
Ragemonger,1
Rageform,1
Rage Forger,1
Rafter Demon,1
Raffine's Silencer,1
Radiant's Dragoons,1
"Radha, Coalition Warlord",1
Qumulox,1
Rakdos Roustabout,1
Rakish Heir,1
Rakish Revelers,1
Ravenous Rats,1
Reaping the Graves,1
Reaper's Talisman,1
Realmbreaker's Grasp,1
Read the Tides,1
Razor Hippogriff,1
Razor Golem,1
Ray of Revelation,1
Ravenous Skirge,1
Ravenous Bloodseeker,1
Rakshasa Gravecaller,1
Raven Familiar,1
Raugrin Crystal,1
Ranging Raptors,1
Ramroller,1
Rampaging Hippo,1
Ramirez DePietro,1
Rally the Righteous,1
Rally for the Throne,1
Patron of the Wild,1
Pathway Arrows,1
Merfolk Traders,1
Moonsnare Prototype,1
Mudbrawler Cohort,1
"Mowu, Loyal Companion",1
Mouth of Ronom,1
Mournwhelk,1
Mourning Thrull,1
Mountain Valley,1
Mothdust Changeling,1
Mossfire Egg,1
Mossbeard Ancient,1
Moss-Pit Skeleton,1
Mosquito Guard,1
Mortuary Mire,1
Mortician Beetle,1
Moroii,1
Moritte of the Frost,1
Morgue Theft,1
Morgue Burst,1
More or Less,1
Mordor Trebuchet,1
Mudbutton Clanger,1
Mudbutton Torchrunner,1
Mugging,1
Myrsmith,1
Natural Unity,1
Natural State,1
Nasty End,1
"Narfi, Betrayer King",1
Nantuko Tracer,1
Nahiri's Machinations,1
Nagging Thoughts,1
Myth Realized,1
Myriad Landscape,1
Murasa Rootgrazer,1
Myr Sire,1
Myr Galvanizer,1
Myr Convert,1
Muzzio's Preparations,1
Mutual Destruction,1
Mutiny,1
Murderous Compulsion,1
Murder Investigation,1
Mordor Muster,1
Moonlight Hunt,1
Nature's Way,1
Moonfolk Puzzlemaker,1
Minister of Impediments,1
Minion's Return,1
Mine Excavation,1
Mimic,1
Millstone,1
Migratory Route,1
Might of Old Krosa,1
Might of Alara,1
Miasmic Mummy,1
"Miara, Thorn of the Glade",1
Metropolis Angel,1
Meticulous Excavation,1
Mesmerizing Dose,1
Mesa Enchantress,1
Mesa Cavalier,1
Merrow Reejerey,1
Meriadoc Brandybuck,1
Merfolk of the Pearl Trident,1
Merfolk Windrobber,1
Mirror Image,1
Misery Charm,1
"Mishra, Excavation Prodigy",1
Molten Frame,1
Moon-Blessed Cleric,1
Monstrous Rage,1
Monstrify,1
Moment's Peace,1
Moment of Craving,1
Molten Slagheap,1
Molten Nursery,1
Molten Monstrosity,1
Moldgraf Scavenger,1
Mistfire Weaver,1
Molderhulk,1
Mogg Raider,1
Mocking Sprite,1
Mobilizer Mech,1
Mobile Garrison,1
Mnemonic Wall,1
Mistral Singer,1
Mistmoon Griffin,1
Nature's Lore,1
Naya Charm,1
Path to the World Tree,1
Onyx Mage,1
Orzhov Guildmage,1
Orzhov Guildgate,1
Orzhov Cluestone,1
Orim's Thunder,1
Organ Hoarder,1
Ore-Scale Guardian,1
Ordered Migration,1
Ordeal of Thassa,1
Ordeal of Purphoros,1
Ordeal of Nylea,1
Ordeal of Heliod,1
Ordeal of Erebos,1
Orcish Paratroopers,1
Orcish Medicine,1
Orcish Hellraiser,1
Oracle of Tragedy,1
Oppressive Rays,1
Opportunity,1
Ophidian Eye,1
Orzhov Locket,1
Otepec Huntmaster,1
Otherworldly Gaze,1
Pack Guardian,1
Patch Up,1
Parish-Blade Trainee,1
Parcel Myr,1
Palliation Accord,1
Pale Recluse,1
Painted Bluffs,1
Painsmith,1
Pain Magnification,1
Oxidda Golem,1
Outland Liberator,1
Owlbear,1
Overwhelmed Apprentice,1
Overrule,1
Overgrowth,1
Overgrown Battlement,1
Overcome,1
Ovalchase Dragster,1
Outnumber,1
Opal Champion,1
Ongoing Investigation,1
Nebelgast Herald,1
Oneirophage,1
Nivix Guildmage,1
Nimble Larcenist,1
Nightwind Glider,1
Nightveil Sprite,1
Nightveil Predator,1
Nightshade Stinger,1
Nightshade Assassin,1
Nightbird's Clutches,1
Night of the Sweets' Revenge,1
Niblis of the Urn,1
Nezumi Shadow-Watcher,1
Nezumi Graverobber,1
New Prahv Guildmage,1
New Horizons,1
Network Terminal,1
Nettle Sentinel,1
Nef-Crop Entangler,1
Necrogen Censer,1
Nebelgast Intruder,1
No One Left Behind,1
Norn's Inquisitor,1
Notion Rain,1
Of One Mind,1
One Thousand Lashes,1
Once and Future,1
Omen of the Sea,1
Omen of the Forge,1
Omen Hawker,1
Olivia's Dragoon,1
Okiba Salvage,1
Oketra's Attendant,1
Ochran Assassin,1
Nuisance Engine,1
"Obyra, Dreaming Duelist",1
Obyra's Attendants,1
Obsidian Battle-Axe,1
Obscura Charm,1
Oblivion Strike,1
Obelisk Spider,1
Nyxborn Triton,1
Nyx Weaver,1
"""Brims"" Barone, Midway Mobster",1
