details_name,Cube Name
Fyndhorn Elder,1
Frostveil Ambush,1
Frenzied Arynx,1
Frenzied Goblin,1
Fretwork Colony,1
Frost Augur,1
Frost Bite,1
Frost Breath,1
Frost Lynx,1
Frostpeak Yeti,1
Frostwalk Bastion,1
Fungal Rebirth,1
Frozen Aether,1
Frozen Solid,1
Fuel for the Cause,1
Funeral Pyre,1
Funeral Rites,1
Fungal Infection,1
Fungal Plots,1
Fungal Reaches,1
Gruul Charm,1
Gruul Guildgate,1
Ketria Crystal,1
Irregular Cohort,1
Intercessor's Arrest,1
Interdict,1
Intimidation Bolt,1
Into the North,1
Invasion of Ergamon,1
Invasion of New Capenna,1
Invasion of Regatha,1
Inventor's Apprentice,1
Invert // Invent,1
Invigorated Rampage,1
Invigorating Boon,1
Invigorating Surge,1
Invisible Stalker,1
Invulnerability,1
Ipnu Rivulet,1
Ire Shaman,1
Iroas's Champion,1
Iron Verdict,1
Ironclaw Orcs,1
Inspiring Leader,1
Inspiring Call,1
Inscribed Tablet,1
Incursion Specialist,1
"Imoti, Celebrant of Bounty",1
Imperial Recovery Unit,1
Imperial Recruiter,1
Imperious Oligarch,1
Improvised Club,1
Impulsive Pilferer,1
Incendiary Dissent,1
Incubation // Incongruity,1
Indatha Crystal,1
Inkfathom Witch,1
Indentured Djinn,1
Indulgent Aristocrat,1
Infantry Veteran,1
Infected Vermin,1
Infernal Plunge,1
Infest,1
Inga Rune-Eyes,1
Ingot Chewer,1
Ironhoof Boar,1
Iterative Analysis,1
Immolating Glare,1
Ivory Tower,1
Jwar Isle Refuge,1
Kaervek's Torch,1
Kaleidostone,1
Kami of Ancient Law,1
Kardur's Vicious Return,1
Kargan Warleader,1
Kathari Bomber,1
Kaya's Onslaught,1
Keen Glidemaster,1
Keen Sense,1
Keeper of Fables,1
Keepsake Gorgon,1
Keldon Marauders,1
Keldon Megaliths,1
Keldon Strike Team,1
"Keleth, Sunmane Familiar",1
Kenrith's Transformation,1
Kessig Naturalist,1
Kessig Prowler,1
Juvenile Mist Dragon,1
Just the Wind,1
Juniper Order Rootweaver,1
Jawbone Skulkin,1
Izzet Chronarch,1
Izzet Cluestone,1
Izzet Guildgate,1
Izzet Guildmage,1
Izzet Locket,1
Jace's Ingenuity,1
Jackal Pup,1
Jagged Poppet,1
Jaya's Greeting,1
Jungle Lion,1
Jeskai Elder,1
Jeskai Sage,1
Jhessian Zombies,1
Jhoira's Familiar,1
"Jiang Yanggu, Wildcrafter",1
Join Shields,1
Jousting Dummy,1
Juggernaut,1
Immolation,1
Immerwolf,1
Gruul Guildmage,1
Hidden Strings,1
Hazoret's Monument,1
Headhunter,1
Headstrong Brute,1
Healer's Hawk,1
Heap Doll,1
Hearthfire Hobgoblin,1
Heartless Pillage,1
Heated Debate,1
Hedron Crawler,1
Heir of the Wilds,1
Heliod's Punishment,1
Hellhole Flailer,1
Hellhole Rats,1
Heraldic Banner,1
Hero of the Pride,1
Hero's Downfall,1
Hero's Resolve,1
Heroes' Bane,1
Hesitation,1
Haze of Rage,1
Haunted Fengraf,1
Haunted Cadaver,1
Hada Freeblade,1
Gruul Locket,1
Guardian of Vitu-Ghazi,1
Gudul Lurker,1
Guerrilla Tactics,1
Guild Artisan,1
Guild Thief,1
Guildpact Informant,1
Gurgling Anointer,1
Hagra Constrictor,1
Hashep Oasis,1
Halimar Excavator,1
Halo Scarab,1
"Halsin, Emerald Archdruid",1
Hammer Dropper,1
Hammer Mage,1
"Harald, King of Skemfar",1
Hardened Berserker,1
Hardy Outlander,1
Hexgold Hoverwings,1
High Alert,1
Immersturm Raider,1
Highland Lake,1
Hungry for More,1
Hunter of Eyeblights,1
Hunter's Edge,1
Hunting Pack,1
Hunting Triad,1
Hypothesizzle,1
Icatian Crier,1
Ice Cage,1
Ice Over,1
Iceberg,1
Icebind Pillar,1
Icefeather Aven,1
Icehide Troll,1
Ichor Drinker,1
Ichorclaw Myr,1
Igneous Pouncer,1
Illusionist's Stratagem,1
Ilysian Caryatid,1
Immediate Action,1
Humiliate,1
Hulking Ogre,1
Hulking Bugbear,1
Hope Tender,1
Hired Heist,1
Hisoka's Defiance,1
Hobbit's Sting,1
Hobble,1
Holdout Settlement,1
Honeymoon Hearse,1
Honored Crop-Captain,1
Hooded Assassin,1
Horde Ambusher,1
"Huatli, the Sun's Heart",1
Hordeling Outburst,1
Horizon Seeker,1
Horizon Spellbomb,1
Hornswoggle,1
Hotshot Mechanic,1
House Guildmage,1
Howl of the Night Pack,1
Howling Giant,1
Loran's Escape,1
